mission	snapshot	source_commit	source_path	source_blob	destination	content_status
17	ted_styling	3a31ced9	_AFJ/createAFJ.py	21ab427d1b74d125e2660bdaec75fc4ace11b999	pipeline/17/legacy-variants/ted_styling/_AFJ/createAFJ.py	exact
17	ted_styling	3a31ced9	_Website/python/createAllHTML.py	e3df1dfa58a965f8e2c7882999ee843d865fbe9c	pipeline/17/legacy-variants/ted_styling/_Website/python/createAllHTML.py	exact
17	ted_styling	3a31ced9	_Website/python/flickr_scraper.py	b8dee238beebfcec3cde7b781a7bade35fa7cf8a	pipeline/17/legacy-variants/ted_styling/_Website/python/flickr_scraper.py	credential-redacted
17	ted_styling	3a31ced9	_Website/python/scrape_alsj.py	84c7dd86f7163c993a39dcf4026ab41ec9339c34	pipeline/17/legacy-variants/ted_styling/_Website/python/scrape_alsj.py	exact
17	ted_styling	3a31ced9	Processing_Scripts/! Scripted used for previous transcript scrubbing steps/cleanTECcsv.py	1c2c6e5c9969df3f3cab122a05474893a0080551	pipeline/17/legacy-variants/ted_styling/Processing_Scripts/! Scripted used for previous transcript scrubbing steps/cleanTECcsv.py	exact
17	ted_styling	3a31ced9	Processing_Scripts/errorcheckUtterancesDatafile.py	97ae21f68d8b2308340b316b4ef2d41ab5e4e424	pipeline/17/legacy-variants/ted_styling/Processing_Scripts/errorcheckUtterancesDatafile.py	exact
17	master	4ac61997	Processing_Scripts/! Scripted used for previous transcript scrubbing steps/cleanPAOcsv.py	10caa31df4afca5c7ff96acc6181d6ddaa5a1765	pipeline/17/Processing_Scripts/! Scripted used for previous transcript scrubbing steps/cleanPAOcsv.py	exact
17	master	4ac61997	Processing_Scripts/! Scripted used for previous transcript scrubbing steps/cleanTECcsv.py	265b0f9ff7a05806a40cd84dcff1f43294388790	pipeline/17/Processing_Scripts/! Scripted used for previous transcript scrubbing steps/cleanTECcsv.py	exact
17	master	4ac61997	Processing_Scripts/! Scripted used for previous transcript scrubbing steps/cleanTECPhase2csv.py	d8273d1c97855b7f26f495e996936ac58723c7e3	pipeline/17/Processing_Scripts/! Scripted used for previous transcript scrubbing steps/cleanTECPhase2csv.py	exact
17	master	4ac61997	Processing_Scripts/! Scripted used for previous transcript scrubbing steps/enactTECTimeChange.py	57bbc02224ad21a54561597173101478b4afc255	pipeline/17/Processing_Scripts/! Scripted used for previous transcript scrubbing steps/enactTECTimeChange.py	exact
17	master	4ac61997	Processing_Scripts/! Scripted used for previous transcript scrubbing steps/enactTECTimeChangeForNotes.py	3ce818eb18c58e6027b7a6ebaa012ea6185c600c	pipeline/17/Processing_Scripts/! Scripted used for previous transcript scrubbing steps/enactTECTimeChangeForNotes.py	exact
17	master	4ac61997	Processing_Scripts/! Scripted used for previous transcript scrubbing steps/enactTECTimeChangeForTOC.py	faa02b246d942b226b4d91510e6252eb74778c02	pipeline/17/Processing_Scripts/! Scripted used for previous transcript scrubbing steps/enactTECTimeChangeForTOC.py	exact
17	master	4ac61997	Processing_Scripts/convert_biomed_times.py	fe2fd2f7dd310b7c4dfa62d9cb04a522f5d0a8f6	pipeline/17/Processing_Scripts/convert_biomed_times.py	exact
17	master	4ac61997	Processing_Scripts/errorcheckPhotosDatafile.py	acafbbbf7fc8bcd39913a711b5cd1dfa9bf509bf	pipeline/17/Processing_Scripts/errorcheckPhotosDatafile.py	exact
17	master	4ac61997	Processing_Scripts/errorcheckUtterancesDatafile.py	2a2204248c0b23ac781905698811d9e58da4bfed	pipeline/17/Processing_Scripts/errorcheckUtterancesDatafile.py	exact
17	master	4ac61997	Processing_Scripts/geoSampleProcessing.py	c4356bae0ac66b0d777887043f3ec9cdf970e328	pipeline/17/Processing_Scripts/geoSampleProcessing.py	exact
17	master	4ac61997	Processing_Scripts/geoSampleProcessingStep2.py	30f8376f0b1e4e104b7f572bf02a18245d8543f7	pipeline/17/Processing_Scripts/geoSampleProcessingStep2.py	exact
17	master	4ac61997	Processing_Scripts/makeTEC_MCFromRawCSV.py	8b0d3090e91134e660c046c2529d976cc59bf152	pipeline/17/Processing_Scripts/makeTEC_MCFromRawCSV.py	exact
17	master	4ac61997	Processing_Scripts/mergeImageTablesSqlite.py	d722611afe0efe10085e6c6206f806cd2a0e9c16	pipeline/17/Processing_Scripts/mergeImageTablesSqlite.py	exact
17	master	4ac61997	Processing_Scripts/papers/create_papers_datafile.py	45df19299bff10bb1153bec5b625a674646697ae	pipeline/17/Processing_Scripts/papers/create_papers_datafile.py	exact
17	master	4ac61997	Processing_Scripts/papers/scrape_sample_papers_from_ads.py	b45d412b5efe25d5a6bd081da729b1a711000f47	pipeline/17/Processing_Scripts/papers/scrape_sample_papers_from_ads.py	credential-redacted
17	master	4ac61997	Processing_Scripts/papers/scrape_sample_papers_from_curation.py	e72bd153270f089361bfcb6a4783e791864c7444	pipeline/17/Processing_Scripts/papers/scrape_sample_papers_from_curation.py	exact
